"projectID","deviceID","tsStart","tsEnd"
10,363,1372954200,1400371200
10,363,1563303300,1574791200
10,488,1363793400,1369656000
10,489,1434844800,1445299200
10,491,1408320000,1413158400
10,493,1408147200,1414886400
10,494,1363730400,1369252900
10,533,1375737300,1379005200
10,548,1380560400,1386176400
10,559,NA,NA
10,560,1366835200,1393601800
10,560,1439535600,1520262000
10,561,1375543800,1401062400
10,564,1365465600,1371993600
10,564,1371994200,1375401600
10,564,1375401600,1400371200
10,566,1365465600,1368015600
10,566,1368032400,1375466400
10,566,1375635600,1401148800
10,567,1365552000,1371945600
10,610,1375620600,1412208000
10,610,1559146900,1575115300
10,610,1683028700,1710968400
10,614,1369944000,1537036200
10,615,1366892400,1371940900
10,643,1537196400,1543334400
10,643,1553983900,1561654800
10,643,1662753500,1709312100
10,659,1382295600,1386262800
10,667,1380460200,1408579200
10,668,1370801200,1376524800
10,668,1376582400,1388534400
10,668,1388534400,1554408000
10,669,1371124700,1383264000
10,669,1683046800,1726242300
10,670,1369515000,1544810100
10,711,1367366400,1442793600
10,724,1627583700,1635863400
10,724,1652209200,1782504800
10,1140,1536942600,1543330800
10,1140,1544810100,1554249600
10,1140,1554249600,1565481600
10,1140,1568332800,NA
10,1433,1564408800,NA
10,1435,1689156900,1702571400
10,1437,1654608600,NA
10,1439,1656601000,1674679600
10,1441,1658063900,1668197800
10,1473,1651860000,NA
10,1474,1656520000,1669148400
10,1474,1687874400,1702481400
10,1492,1568332800,1654545000
10,1492,1654545200,1669226800
10,1716,1710969000,1757622700
10,2199,1680127200,1683046800
10,3153,1782512000,NA
10,3947,NA,NA
10,4135,1757172600,NA
10,4543,1779913500,NA
11,59,1414195200,1414540800
11,59,1439942400,1446508800
11,587,1405555200,1413849600
11,587,1441324800,1444348800
11,588,1408579200,1412640000
11,588,1439942400,1444521600
11,590,1404844200,1412899200
11,608,1377817200,1388448000
11,608,1409258400,1415059200
12,58,1376352000,1383004800
12,565,1378166400,1383091200
12,584,1377820800,1383231600
12,584,1409184000,1414627200
12,585,1402876800,1414195200
12,589,1410220800,1413504000
12,596,1375574400,1382140800
12,596,1409356800,1414540800
12,597,1376524800,1386028800
12,598,1379030400,1383868800
12,599,1402531200,1414368000
12,600,1376956800,1383136300
12,600,1409702400,1413676800
12,662,1377216000,1383523200
12,662,1410307200,1414454400
12,720,1410307200,1414454400
13,63,1372636800,1406073600
13,67,1437501400,1443524400
13,71,1407110400,1412812800
13,245,1374451200,1379894400
13,245,1405641600,1412467200
13,246,1375142400,1379462400
13,246,1405520600,1448841600
13,249,1405987200,1413244800
13,355,1375228800,1381276800
13,355,1405641600,1412467200
13,356,1375189200,1380067200
13,356,1405900800,1412899200
13,356,1437488600,1443520800
13,357,1374019200,1381276800
13,357,1436456000,1441370400
13,358,1405641600,1412553600
13,359,1375401600,1380153600
13,359,1406246400,1412640000
13,360,1406332800,1413849600
13,361,1376352000,1379894400
13,361,1407110400,1412812800
13,362,1407110400,1412812800
13,363,1406246400,1414454400
13,363,1468540800,1468540800
13,364,1375747200,1380240000
13,364,1405603300,1412726400
13,365,1405641600,1412726400
13,534,1373760000,1380499200
13,540,1375747200,1380499200
13,548,1375315200,1380067200
13,548,1406246400,1412640000
13,564,1365513500,1371993600
13,564,1405641600,1412553600
13,567,1374019200,1379980800
13,615,1374451200,1380240000
13,661,1375228800,1381276800
13,661,1381276800,1406073600
13,667,1374451200,1380369700
13,738,1374796800,1375228800
14,0,1668808800,1668808800
14,181,1498867200,1514505600
14,483,1404259200,1414022400
14,483,1432857600,1447027200
14,483,1464307200,1507766400
14,483,1507766400,1563926400
14,484,1373760000,1380412800
14,484,1405814400,1414713600
14,484,1430956800,1444521600
14,484,1464566400,1469577600
14,484,1492473600,1505779200
14,484,1505779200,1577923200
14,489,1406851200,1409443200
14,497,1372291200,1378252800
14,497,1378252800,1378339200
14,497,1406592000,1416710100
14,497,1431648000,1447027200
14,497,1465344000,1507075200
14,497,1507075200,1644537600
14,498,1400976000,1415404800
14,498,1430352000,1449360000
14,498,1461283200,1508371200
14,499,1373241600,1380240000
14,499,1405036800,1414108800
14,499,1429747200,1447632000
14,500,1373155200,1380153600
14,500,1405209600,1413849600
14,500,1432252800,1445817600
14,500,1459987200,1507161600
14,500,1507161600,1697238000
14,501,NA,NA
14,501,1373241600,1380326400
14,501,1430179200,1445731200
14,501,1465430400,1509062400
14,501,1509062400,1625756400
14,502,1372809600,1385078400
14,502,1401408000,1430956800
14,502,1431388800,1446854400
14,502,1461542400,1527764400
14,503,1376524800,1378425600
14,503,1378425600,1378512000
14,503,1404604800,1416960000
14,503,1429920000,1461542400
14,503,1462406400,1465948800
14,503,1469577600,1507680000
14,503,1507680000,1542672000
14,504,1401148800,1415491200
14,506,1372809600,1385164800
14,506,1402185600,1417219200
14,506,1431043200,1448064000
14,507,1405814400,1414713600
14,507,1428796800,1461542400
14,507,1463185500,1505692800
14,507,1540252800,1646238600
14,509,1402444800,1417219200
14,509,1461110400,1508198400
14,509,1527768000,1650758400
14,510,1403620900,1417219200
14,510,1432944000,1447200000
14,510,1465948800,1492560000
14,510,1508284800,1577893500
14,511,1402876800,1403620900
14,511,1431388800,1445299200
14,511,1465344000,1508284800
14,512,1430784000,1444435200
14,512,1461542400,1506816000
14,512,1506816000,1636848000
14,522,1434153600,1442102400
14,522,1462060800,1509235200
14,522,1511265700,1747270800
14,523,1469059200,1510099200
14,523,1510099200,1650542300
14,524,1434758400,1443225600
14,524,1473552000,1509235200
14,524,1509235200,1666101600
14,525,1435622400,1445126400
14,525,1560470400,1578355200
14,562,1366934400,1367020800
14,562,1374710400,1385078400
14,562,1.404e+09,1404086400
14,562,1404086400,1413133200
14,742,1469577600,1510531200
14,742,1510531200,1540252800
14,742,1559591400,1560470400
14,743,1469664000,1511222400
14,743,1528300800,1537544800
14,744,1468540800,1510358400
14,744,1510358400,1568462300
14,745,1465171200,1550331900
14,746,1469145600,1661958000
14,747,1464048000,1492948700
14,748,1471910400,1587427200
14,749,1549756800,NA
14,750,1474243200,1492128000
14,750,1492128000,1506816000
14,750,1506816000,1562946300
14,751,1468886400,1510704000
14,751,1510704000,1570031200
14,752,1470009600,1473552000
14,752,1475020800,1493337600
14,752,1529496000,1536278400
14,752,1557878400,1612224000
14,753,1493337600,1648846800
14,755,1560556800,1564617600
14,755,1618272000,1678474000
14,757,1464652800,1492732800
14,757,1492732800,1514764800
14,758,1463788800,1678114700
14,759,1528934400,1625659100
14,760,1467072000,1511265500
14,760,1559570400,1560812400
14,760,1560816000,1578268800
14,780,1366761600,1366934400
14,817,1490054400,1514764800
14,837,1488585600,1514764800
14,838,1490054400,1613952000
14,868,1489795200,1514764800
14,910,1489622400,1514764800
14,911,1494115200,1561593600
14,1017,1501718400,1505433600
14,1017,1526428800,1538438400
14,1167,1526342400,1539648000
14,1168,1526342400,1538438400
14,1679,1561507200,1571936400
14,1922,NA,NA
14,1953,1652913000,NA
14,2113,1650312000,1714834800
14,2212,1678122000,NA
14,2336,NA,NA
14,2337,1668693600,1680100200
14,2343,NA,NA
14,2350,1625688000,1757540200
14,2385,NA,NA
14,2440,1650844800,NA
14,2514,NA,NA
14,2649,NA,NA
14,2696,1648839600,1779976800
14,2723,1650585600,NA
14,2765,1652893200,NA
14,2872,1684244200,1768579200
14,2919,1660262400,1755555600
14,2920,1660262400,1747155600
14,2968,NA,NA
14,3038,1666126800,NA
14,3083,1668808800,1693593300
14,3083,1705251600,NA
14,3183,1678478300,NA
14,3193,1747155600,1758145000
14,3226,1680213600,NA
14,3259,1768582800,NA
14,3504,NA,NA
15,83,1700835100,1711929600
15,95,1700835100,1711929600
15,181,NA,NA
15,855,1700835100,1711929600
15,3115,1736899200,1741132800
15,3120,1712761200,1757894400
15,3123,1712149200,1712156400
15,3123,1712511000,1738281600
15,3123,1743778800,1745971200
15,3123,1746095400,NA
15,3125,1700227800,1700243100
15,3372,1702331400,1706322600
15,3740,1709676000,1710804600
16,167,1407860400,1415318400
16,214,1407882100,1415318400
16,231,1407537000,1415318400
16,273,1406542500,1415318400
16,312,1400616200,1415404800
16,322,1395669400,1406073600
16,351,1400084200,1415318400
17,550,1372636800,1376524800
17,550,1376784000,1384473600
17,550,1.404e+09,1410739200
17,607,1.404e+09,1411084800
18,4,1366358400,1367751700
18,4,1397773800,1399555200
18,4,1399555200,1399921800
18,71,1397773800,1399481900
18,71,1399481900,1399934300
18,245,1397772300,1399798400
18,247,1397774700,1399798700
18,249,1397817900,1399840800
18,536,1365866800,1369914500
18,536,1399986700,1401387500
18,536,1429257600,1431417600
18,536,1431441000,1433098800
18,561,1367280000,1368230400
18,584,1397771900,1399840800
18,767,1365950500,1369824600
19,552,1461482400,1463076000
19,552,1490090400,1494792000
19,552,1517748200,1523898000
19,552,1549342800,1557835300
19,554,NA,NA
19,554,1461571600,1463076000
19,554,1490526000,1494763300
19,554,1517751900,1519560000
19,554,1549281500,1551625200
19,554,1551632400,1555408800
19,556,1461591200,1463076000
19,556,1489838300,1494763300
19,556,1517596400,1525694500
19,556,1549018800,1557672000
19,557,1461569400,1462903200
19,557,1489917600,1490176800
19,557,1490180400,1494763300
19,557,1549018800,1557669600
19,558,1461419100,1463076000
19,558,1489752000,1494763300
19,558,1517592200,1525694500
19,624,1458579600,1504791000
19,624,1507215500,1663585500
19,625,NA,NA
19,626,1458903600,1504708200
19,626,1507221600,1673017200
19,627,1458648000,1504714500
19,627,1515240000,1525780700
19,859,NA,NA
19,863,1489093900,1504721700
19,863,1507228800,1645023600
19,863,1645041700,1645045200
19,1065,1673012100,1673363300
19,1094,1519210800,1525356000
19,1247,1552176000,1552404600
19,1247,1555329500,1557864000
19,1248,1552233600,1552928400
19,1248,1553167700,1553878800
19,1248,1557399600,1557576000
19,1249,1549454300,1555350700
19,1250,1552404600,1552928400
19,1250,1553187000,1553878800
19,1250,1555956700,1557576000
19,1250,1587294000,1587380400
19,1253,1553207000,1553878800
19,1253,1555415600,1556712000
19,1253,1587294000,1587380400
19,1254,1553208000,1553904000
19,1254,1556632800,1557144000
19,1254,1563753600,1563997200
19,1286,1527681500,1644883200
19,2665,1612879200,1621080000
19,4603,NA,NA
19,4795,NA,NA
20,0,1652284800,1652286600
20,498,NA,NA
20,512,NA,NA
20,753,NA,NA
20,759,NA,NA
20,1653,1568073600,1569110400
20,1653,1570147200,1570233600
20,2336,NA,NA
20,2343,NA,NA
20,2757,1652290200,1652486400
23,1485,NA,NA
23,3712,NA,NA
24,251,1399507200,1400630400
24,256,1399507200,1399740500
24,256,1399740500,1400630400
24,276,1399507200,1400716800
24,286,1399507200,1400716800
24,289,1399507200,1400630400
24,299,1399507200,1400716800
24,307,1399593600,1400716800
24,328,1399593600,1400716800
24,338,1399507200,1400630400
24,350,1399507200,1400716800
25,543,1508112000,1629331200
25,591,1406160000,1407196800
25,591,1407196800,1416873600
25,591,1416873600,1435104000
25,591,1435104000,1453248000
25,591,1463382000,1482476400
25,591,1489633200,1515024000
25,592,1411724200,1429056000
25,592,1429056000,1431475200
25,592,1431648000,1453248000
25,592,1461888000,1557014400
25,592,1567520400,1572897500
25,592,1586527200,1635379200
25,592,1636135200,1687651200
25,597,1402272000,1411724200
25,1049,1524234600,1543331500
25,4531,1750694400,NA
26,18,1399991400,1407542400
26,19,1402272000,1403136000
26,19,1403136000,1407542400
26,28,1400889600,1403308800
26,28,1403308800,1406577700
26,28,1406592000,1407679200
26,36,1402531200,1403136000
26,36,1403136000,1407542400
26,37,1400889600,1403308800
26,37,1403308800,1406505600
26,37,1406678400,1407628800
26,40,1403049600,1405987200
26,40,1405987200,1407542400
26,41,1402704000,1407542400
26,49,1402272000,1403136000
26,49,1403136000,1407628800
26,50,1400889600,1407542400
26,57,1403222400,1407542400
26,143,1433266600,1440633600
26,148,1434295300,1440633600
26,165,1433958800,1441292400
26,174,1433094500,1443225600
26,176,1433260400,1435690800
26,176,1435690800,1440547200
26,185,1433440500,1440633600
26,196,1435536000,1440547200
26,198,1433532400,1440547200
26,203,1.433e+09,1440633600
26,220,1433264000,1440633600
26,491,1435449600,1436400000
26,493,1435104000,1439496000
29,233,1462366800,1462368900
29,233,1462368900,1465199900
31,0,1536883200,1614816000
31,0,1540857600,1563062400
31,123,1460678400,1470355200
31,686,1470394800,1630250200
31,686,1706486400,1725922800
31,686,1726516700,NA
31,689,NA,NA
31,689,1466553600,1498953600
31,690,1465171200,1557792000
31,756,1469646000,1591574400
31,756,1729706400,1745838000
31,756,1775006000,1787529600
31,791,1476972000,1564617600
31,847,1487857700,1564617600
31,872,1488913200,1598313600
31,872,1622606300,1662058800
31,872,1664391600,1729706400
31,873,1480446000,1598572800
31,874,1490644700,1598572800
31,884,1489694500,1588291200
31,884,1709769600,NA
31,1059,1521817200,1588291200
31,1125,1535673600,NA
31,1170,1537833600,1739145600
31,1173,1537228800,1542412800
31,1262,1540512000,1598486400
31,1262,1724803200,NA
31,1421,1745838000,1749172400
31,1421,1787616000,NA
31,1615,1552348800,1598659200
31,1935,1539216000,1563062400
31,2035,1543190400,1603324800
31,2035,1760943600,NA
32,526,1435611600,1447351200
32,526,1465776000,1480118400
32,543,1471132800,1479168000
32,544,1472601600,1479513600
32,545,1447891200,1609459200
32,562,1431475200,1436315400
32,562,1436389200,1448143200
32,574,1409935900,1413756000
32,574,1430938800,1446156000
32,574,1470873600,1478736000
32,584,1431302400,1447884000
32,584,1470960000,1479600000
32,594,1436315400,1448143200
32,594,1466035200,1480204800
32,596,1431036000,1447970400
32,596,1471478400,1479168000
32,681,1431388800,1447884000
32,681,1470182400,1475020800
32,681,1477785600,1487116800
32,761,1465862400,1480291200
32,762,1466294400,1480982400
32,781,1472256000,1479254400
35,0,NA,NA
35,0,NA,NA
35,0,NA,NA
35,0,1523302800,1628275200
35,0,1759426200,1759426300
35,660,1460730600,1461083600
35,660,1461328300,1504094500
35,660,1505131300,1515686400
35,660,1525984500,1526860800
35,674,1461541200,1461714000
35,674,1461714000,1525374000
35,674,1525797200,1664971300
35,844,1492473600,1504699100
35,844,1504699300,1619632800
35,845,1493251200,1498147200
35,845,1502467200,1514995200
35,845,1524808800,1584536400
35,845,1584536400,1584536400
35,846,1492732800,1497355300
35,846,1502722800,1760529700
35,866,1493856000,1498060800
35,866,1498176000,1498176000
35,866,1498435200,1498435200
35,866,1502798300,1507982300
35,866,1557867600,1588262400
35,875,1491249700,1497542400
35,875,1503417600,1517832000
35,875,1525799400,NA
35,876,1461676700,1509724800
35,876,1527021300,1684943100
35,1198,1534291200,1536595200
35,1237,1523295100,1588262400
35,1237,1770120000,NA
35,1386,1562618800,NA
35,1741,1584536600,1607974900
35,1852,1554357600,1628266600
35,1869,1619647200,1701115100
35,1990,1601490600,NA
35,2179,1617645600,1774445700
35,2179,1774894200,NA
35,2182,1602705700,1603152000
35,2182,1628425200,1642587500
35,2629,1664985600,1664985900
35,3623,1701118000,1753707400
35,4743,1759426600,NA
36,116,1473292800,1478217600
37,555,1470784900,1660435200
37,653,1471625700,1511461800
37,1169,1536855600,1540598400
37,2716,1717329300,1750163200
37,2716,1750163200,NA
37,3046,1687651200,1700694000
37,3537,1603900800,1695837600
37,3537,1718559400,NA
37,3620,1700614900,1717329300
38,74,1432512000,1446508800
38,74,1463529600,1480291200
38,75,1432512000,1446422400
38,75,1463529600,1480550400
38,75,1495033200,1503271800
38,75,1503271800,1503271800
38,78,1463529600,1480550400
38,78,1495034400,1511856000
38,199,1463529600,1480291200
38,199,1495061200,1511769600
38,199,1527292800,1542153600
38,261,1406851200,1415232000
38,261,1503271800,1511856000
38,261,1527292800,1542153600
38,280,1405468800,1415232000
38,280,1432425600,1446508800
38,280,1463443200,1480550400
38,280,1494950100,1511769600
38,285,1405123200,1415232000
38,285,1432512000,1446422400
38,324,1405123200,1415232000
38,349,1405468800,1415232000
38,349,1432425600,1446508800
38,527,1436227200,1441670400
38,528,1436140800,1441929600
38,528,1468915200,1469815800
38,528,1470726900,1471019400
38,528,1502203800,1502319600
38,609,1463529600,1468540800
38,647,1463443200,1480550400
38,998,1494963700,1511856000
38,998,1527379200,1542153600
38,998,1558483200,1573603200
38,999,1495120800,1511769600
38,1175,1527292800,1542240000
38,1175,1558656000,1573689600
38,1176,1527206400,1542240000
38,1176,1558656000,1573603200
38,1177,1527206400,1542153600
38,1177,1558656000,1573689600
38,1335,1558483200,1573603200
38,1336,1558483200,1573603200
40,100,1435276800,1466294400
40,100,1466380800,1746144000
40,265,1403483000,NA
40,274,1395292800,1497657600
40,287,1405468800,1413504000
40,302,1403481600,1412812800
40,341,1401638700,1412121600
40,341,1433116800,1443052800
40,341,1464393600,1475193600
40,341,1501444900,1506556800
40,341,1519948800,1536969600
40,341,1552435200,1569801600
40,341,1584230400,1622160000
40,1099,1527465600,1721338100
40,2607,1724860800,NA
40,2712,1721338100,NA
40,3142,1749081600,NA
41,655,NA,NA
41,675,NA,NA
41,677,NA,NA
41,678,NA,NA
41,739,NA,NA
43,622,1408579200,1414800000
43,622,1414800000,1417564800
43,622,1417564800,1418342400
43,622,1418342400,1424217600
43,622,1438214400,1440547200
43,622,1440633600,1453334400
43,622,1453334400,1455580800
43,622,1455580800,1455840000
43,622,1458086400,1460505600
43,622,1460592000,1468281600
43,622,1468281600,1483747200
43,622,1483747200,1505260800
43,623,1407974400,1417564800
43,623,1417564800,1418342400
43,623,1418342400,1422835200
43,623,1437523200,1439769600
43,623,1439769600,1441152000
43,623,1441843200,1441929600
43,623,1441929600,1452038400
45,181,1410963200,1417737600
45,181,1443661200,1443754800
45,181,1443754800,1449320600
45,233,1411917800,1417737600
47,80,1430697600,1443571200
47,80,1447718400,1447804800
47,80,1468800000,1481587200
47,80,1493294300,1515510000
47,80,1523836800,1544572800
47,80,1547683200,1575417600
47,86,1430179200,1430784000
47,86,1431043200,1433894400
47,86,1438214400,1443657600
47,86,1444867200,1451260800
47,86,1462579200,1481500800
47,86,1492664400,1515542400
47,86,1523923200,1544140800
47,86,1554076800,1575417600
47,86,1623369600,1758859300
47,114,1430784000,1434672000
47,114,1435795200,1451260800
47,114,1469664000,1471910400
47,114,1471910400,1483488000
47,180,1431561600,1435190400
47,180,1435708800,1443571200
47,180,1444089600,1445817600
47,180,1445817600,1451260800
47,180,1461628800,1481760000
47,180,1494234000,1516888800
47,180,1524096000,1545091200
47,180,1554681600,1558224000
47,180,1568073600,1575417600
47,180,1596672000,1604682000
47,266,1400544000,1407110400
47,266,1407110400,1420070400
47,266,1431216000,1443744000
47,266,1444262400,1451260800
47,266,1462752000,1484006400
47,303,1400716800,1406160000
47,303,1406851200,1417305600
47,303,1431043200,1435708800
47,303,1437091200,1443657600
47,303,1464076800,1466447000
47,303,1493031600,1512604800
47,303,1524182400,1539993600
47,303,1554854400,1575417600
47,303,1620432000,1758873600
47,313,1400779600,1405900800
47,322,1406073600,1416441600
47,322,1430870400,1435708800
47,322,1436227200,1451260800
47,322,1461542400,1481760000
47,329,1400803200,1405987200
47,329,1406035100,1412121600
47,856,NA,NA
47,856,1499077200,1510930800
47,856,1531386000,1539907200
47,856,1540944000,1547164800
47,957,1501177000,1516665600
47,957,1524096000,1531137500
47,957,1531699200,1544486400
47,957,1558137600,1575417600
48,0,NA,NA
48,0,NA,NA
48,0,NA,NA
48,0,NA,NA
48,0,NA,NA
48,0,NA,NA
48,0,NA,NA
48,0,NA,NA
48,0,1556038800,1580572800
48,0,1574169000,1574170200
48,0,1622162000,1627243300
48,96,1496088000,1510099200
48,96,1510099200,1523276200
48,96,1523276200,1571846400
48,96,1571846500,1617820200
48,103,1471969800,1481673600
48,103,1481673600,1492560000
48,103,1492560000,1510099200
48,103,1510099200,1523227800
48,103,1523227900,NA
48,105,1461079800,1617732400
48,515,1649273300,1732712300
48,515,1732712400,1732712400
48,570,1439164800,1447286400
48,570,1447286400,1461016200
48,570,1461016200,1481760000
48,570,1481760000,1485129600
48,570,1492012800,1510099200
48,570,1510099200,1523284200
48,570,1523284200,1557360000
48,572,1439164800,1447286400
48,572,1461008600,1485129600
48,572,1492020000,1510099200
48,572,1510099200,1523030400
48,572,1523030400,1571773800
48,572,1571788800,1617916200
48,649,1415145600,1463008600
48,649,1477915100,1484231000
48,649,1487721600,1506027400
48,649,1509926400,1532277000
48,650,1463008600,1501624200
48,651,1415664000,1485372400
48,651,1501782300,1508418000
48,652,1571702400,1605225600
48,708,1500595200,1525953500
48,708,1525954200,1564790400
48,735,1500580900,1525953500
48,735,1525954200,1564790400
48,831,1484233200,1487376000
48,854,1485375400,1536883200
48,919,1502476200,1594992300
48,919,1622653400,1633129000
48,920,1501564800,1636650000
48,920,1670099300,NA
48,921,1501609900,1653235200
48,922,1501357200,1721937700
48,923,1500897500,NA
48,924,NA,NA
48,924,1500825600,1565740800
48,924,1565740800,1613572200
48,925,1501432400,1618428500
48,925,1618497500,1660564700
48,926,1502366500,1614276000
48,926,1622822400,1623159600
48,927,1501066800,1560963600
48,927,1560974800,1628604000
48,929,1501342800,1610474800
48,929,1610474800,1625068800
48,929,1628266800,1668004200
48,930,1501245000,1619020800
48,931,1501099300,1618245000
48,931,1622822400,1623159600
48,932,1501513500,1657818000
48,933,1500987600,1529236700
48,951,1502904600,1540771200
48,952,1503358800,1536883200
48,952,1536883200,1714590000
48,952,1714590100,1715047200
48,953,1502965800,1627660800
48,954,1506014700,1509926400
48,954,1533838800,1566864000
48,955,1502994600,1617109200
48,956,1508436000,1542569700
48,956,1546905600,NA
48,1048,1521139700,1617201000
48,1053,1522952400,1535470200
48,1053,1535470200,1535470300
48,1102,1532277900,1613116800
48,1102,1623160800,1633129100
48,1122,1535663400,NA
48,1174,1538664600,1630011600
48,1198,1536628700,1620828000
48,1199,1536645000,NA
48,1218,1541611800,1612198800
48,1218,1612199400,1615559400
48,1218,1620604800,1633129100
48,1220,1538168400,1617285600
48,1230,1535481000,1667836800
48,1232,1545868800,1555684200
48,1232,1596393900,1653494400
48,1239,1542573300,1565654400
48,1239,1574439600,1582243200
48,1239,1594728000,1595851300
48,1239,1595851300,1603411200
48,1251,1536636400,1618509600
48,1251,1628275200,NA
48,1252,1536632200,1611936800
48,1280,1551398400,1563926400
48,1297,1556224300,1628010000
48,1342,1556121600,NA
48,1343,1541102300,1613581200
48,1351,1559343200,1618502400
48,1352,1559253900,1618401500
48,1353,1559060700,1626465500
48,1386,NA,NA
48,1404,1556191700,1754676000
48,1407,1574168400,1657299600
48,1416,1564599600,1625151000
48,1424,1567123200,1599177600
48,1426,1564765200,1601663400
48,1443,1564516900,1608044400
48,1446,1568865500,1568865500
48,1446,1568865500,1579046400
48,1458,1565784000,1612801500
48,1460,1568325600,1604331600
48,1502,1561143600,1561154400
48,1502,1566568800,1566591000
48,1547,1568224300,1605286800
48,1548,1565740800,1597758000
48,1551,1569196800,1574553600
48,1552,1576962000,1597147100
48,1571,1570039200,1597161600
48,1574,1570139100,1615996500
48,1616,1569958100,1597770900
48,1652,1572388200,1625155200
48,1663,1564678800,1601652000
48,1665,1576781400,1596650400
48,1685,1595894400,1597932000
48,1713,1567747800,1657224000
48,1742,1536628700,1620828000
48,1745,1560792700,1618495200
48,1801,1593732900,1597233700
48,1820,1600275600,1750809600
48,1823,1600214400,NA
48,1824,1594243800,NA
48,1827,1616006300,NA
48,1841,1597161600,NA
48,1848,1597874400,NA
48,1851,1551225600,NA
48,1858,1594994400,NA
48,1861,1594593000,1680564600
48,1861,1722529800,NA
48,1862,1593646200,NA
48,1864,1594756900,NA
48,1865,1594396800,NA
48,1870,1597786200,1604188800
48,1879,1598472000,NA
48,1886,1605139200,1677283200
48,1887,1596729600,NA
48,1888,1596654000,1724824800
48,1888,1748284200,NA
48,1889,1602780500,NA
48,1892,1601652400,NA
48,1895,1597089500,NA
48,1898,1597150800,1712170800
48,1898,1712271600,NA
48,1911,1597761300,NA
48,1912,1597775100,NA
48,1917,1597937200,1599609600
48,1917,1599696000,NA
48,1920,1598043600,1659554000
48,1921,1598123600,NA
48,1923,1598263200,1598279400
48,1923,1598299100,NA
48,1930,1598563100,NA
48,1931,1598565600,1659567600
48,1940,1597244400,NA
48,1942,1599177600,NA
48,1953,1602259200,1636572500
48,1965,1611936800,NA
48,1967,1600473600,NA
48,1971,1600473600,NA
48,1991,1617732400,NA
48,1993,1601664000,NA
48,2022,1602627800,1639668600
48,2031,1603392300,NA
48,2037,1603238400,NA
48,2039,1603756800,1711039100
48,2039,1711039100,NA
48,2041,1617629400,NA
48,2042,1604337000,1706836500
48,2042,1712091600,NA
48,2052,1605286800,NA
48,2058,1610722800,NA
48,2063,1605810600,1617321600
48,2067,1559178000,1626453000
48,2076,1604415600,NA
48,2080,1608044400,NA
48,2091,1610649100,1610649200
48,2091,1610649200,1724867100
48,2091,1724867200,1780428200
48,2091,1780428300,NA
48,2093,1621627100,1787094000
48,2109,1612805400,NA
48,2113,1613140200,1641232800
48,2114,1613581300,1648114200
48,2121,1614276100,1748966400
48,2142,1615559700,NA
48,2146,1626447500,1721777400
48,2146,1779467400,NA
48,2171,1617111000,NA
48,2176,1617201000,NA
48,2177,1617287400,NA
48,2179,NA,NA
48,2180,1617827500,1752937600
48,2181,1625153800,1637107200
48,2184,1617916200,NA
48,2188,1618419600,NA
48,2192,1618245000,NA
48,2198,1618429400,1722528000
48,2203,1618505300,1780417800
48,2203,1780417900,NA
48,2204,1618519200,1753207200
48,2204,1755109800,NA
48,2205,1618526000,NA
48,2206,1626466600,1723741200
48,2210,1619020800,1665057500
48,2212,NA,NA
48,2220,1619726300,NA
48,2232,1622064300,NA
48,2236,1620828900,NA
48,2237,1620941400,1622757600
48,2237,1623340800,NA
48,2241,1620850600,1657645200
48,2241,1680569100,1709665200
48,2241,1721937700,NA
48,2246,1622228400,NA
48,2252,1659554000,1680544800
48,2254,1622154600,NA
48,2264,1622759400,1623340200
48,2264,1651244400,NA
48,2284,NA,NA
48,2337,1625155500,1625155500
48,2337,1625155500,1639506600
48,2339,1625151100,NA
48,2372,1626978000,1676485500
48,2372,1681509600,NA
48,2375,1627165400,1716137300
48,2375,1725998300,1746298200
48,2375,1746298400,NA
48,2376,1627245000,NA
48,2381,1627505200,NA
48,2383,1632864600,NA
48,2385,NA,NA
48,2392,1628016900,1692900000
48,2392,1692900100,NA
48,2398,1628609400,1781193600
48,2405,1627661000,NA
48,2411,1629237600,NA
48,2430,1629482400,NA
48,2433,1629930600,NA
48,2436,1629817200,NA
48,2444,1630014000,1635346800
48,2444,1653572700,NA
48,2454,1623162600,1659567700
48,2456,1635530400,NA
48,2487,1632517200,NA
48,2490,1632754800,NA
48,2534,NA,NA
48,2552,1635342300,1635342300
48,2552,1635342500,NA
48,2553,1758153600,NA
48,2561,1637094700,1637094900
48,2561,1637095600,1637095600
48,2561,1637095700,NA
48,2606,1639506600,NA
48,2609,1639668600,1755497700
48,2612,1648116100,NA
48,2617,1641234600,NA
48,2627,1668546000,NA
48,2629,1664985600,NA
48,2649,1646686800,1646854800
48,2696,NA,NA
48,2702,NA,NA
48,2709,1649866200,NA
48,2734,1651098600,NA
48,2775,1653421200,NA
48,2782,NA,NA
48,2787,1655162900,NA
48,2804,1660690800,1696119200
48,2804,1697501400,1763136000
48,2807,1655056300,1712768400
48,2807,1712770200,1748944800
48,2813,1655250000,NA
48,2849,1657224000,1749052800
48,2849,1749150000,NA
48,2852,1657293000,1748977200
48,2869,1658005200,NA
48,2871,1658016000,NA
48,2877,1658426400,NA
48,2886,1658516400,NA
48,2887,1658970000,NA
48,2896,NA,NA
48,2900,1659034800,NA
48,2905,1659567700,NA
48,2918,NA,NA
48,2922,1660593700,NA
48,2930,1660863000,NA
48,2932,1660930800,NA
48,2937,1661278700,NA
48,2938,1661351400,NA
48,2942,1661453200,1712938400
48,2942,1732478000,1733253400
